Node ID,Max Depth (ft)
JFR-36_D,0.0
JFR-4_D,0.0
JFR-40_D,0.0
JFR-42_D,0.0
JFR-43_D,0.0
JFR-46_D,0.0
JFR-47_D,0.0
JFR-49_D,0.0
JFR-5_D,0.0
JFR-50_D,0.0
JFR-51_D,0.0
JFR-52_D,0.0
JFR-54_D,0.0
JFR-55_D,0.0
JFR-56_D,0.0
JFR-57_D,0.0
JFR-58_D,0.0
JFR-59_D,0.0
JFR-60_D,0.0
JFR-62_D,0.0
JFR-64_D,0.0
JFR-65_D,0.0
JFR-68_D,0.0
JFR-7_D,0.0
JFR-70_D,0.0
JFR-71_D,0.0
JFR-72_D,0.0
JFR-73_D,0.0
JFR-74_D,0.0
JFR-75_D,0.0
JFR-77_D,0.0
JFR-78_D,0.0
JFR-79_D,0.0
JFR-8_D,0.0
JFR-83_D,0.0
JFR-84_D,0.0
JFR-85_D,0.0
JFR-86_D,0.0
JFR-88_D,0.0
JFR-90_D,0.0
JFR-91_D,0.0
JFR-92_D,0.0
JFR-93_D,0.0
JFR-94_D,0.0
JFR-95_D,0.0
JFR-96_D,0.0
KARM-1_D,0.0
KARM-10_D,0.0
KARM-2_D,0.0
KARM-3_D,0.0
KARM-4_D,0.0
KARM-5_D,0.0
KARM-6_D,0.0
KARM-7_D,0.0
KARM-8_D,0.0
KARM-9_D,0.0
LAMB-4_D,0.0
Local_LC046_1407,0.0
Local_LC046_1501,0.0
Local_VanBurenDiversion,0.0
m3000-SOT14_D,0.0
m3020-SOT136010_D,0.0
m3020-SOT136010_D2,0.0
m3090-SOT13_D,0.0
M39_Hubbard_D,0.0
Martin_Outfall,9.21
MDOT_M102-01_D,0.0
MDOT_M102-02_D,0.0
MDOT_M102-03_D,0.0
MDOT_M102-04_D,0.0
MDOT_M102-05_D,0.0
MDOT_M102-06_D,0.0
MDOT_M102-07_D,0.0
MDOT_M102-08_D,0.0
MDOT_M102-09_D,0.0
MIDDD_DS_Cl_D,0.0
MIDDD_US_Cl_D,0.0
Milk_River_Outfall,3.23
MR-1020_D,0.0
MR-1040_D,0.0
MRD-17_D,0.0
MRD-18_D,0.0
MRD-19_D,0.0
MRD-20_D,0.0
MRD-21_D,0.0
MRD-22_D,0.0
MRD-23_D,0.0
MRD-28_D,0.0
MRD-29_D,0.0
MRD-30_D,0.0
MRD-31_D,0.0
MRD-32_D,0.0
MRD-33_D,0.0
MRD-34_D,0.0
MRD-35_D,0.0
MRD-36_D,0.0
MRD-37_D,0.0
MRD-41_D,0.0
MRD-43_D,0.0
MRD-45_D,0.0
MRD-46_D,0.0
MRD-47_D,0.0
MRD-48_D,0.0
MRD-49_D,0.0
MRD-50_D,0.0
MRD-51_D,0.0
MRD-53_D,0.0
MRD-54_D,0.0
MRD-55_D,0.0
MRD-57_D,0.0
MRD-59_D,0.0
MRD-60_D,0.0
MRD-63_D,0.0
NER-10_D,0.0
NER-13_D,0.0
NER-18_D,0.0
NER-19_D,0.0
NER-2_D,0.0
NER-21_D,0.0
NER-24_D,0.0
NER-25_D,0.0
NER-26_D,0.0
NER-3_D,0.0
NER-32_D,0.0
NER-33_D,0.0
NER-35_D,0.0
NER-36_D,0.0
NER-37_D,0.0
NER-39_D,0.0
NER-4_D,0.0
NER-49_D,0.0
NER-5_D,0.0
NER-51_D,0.0
NER-52_D,0.0
NER-55_D,0.0
NER-58_D,0.0
NER-59_D,0.0
NER-6_D,0.0
NER-61_D,0.0
NER-73_D,0.0
NER-76_D,0.0
NER-8_D,0.0
NER-9_D,0.0
NORM-4_D,0.0
NWR-12_D,0.0
NWR-25_D,0.0
NWR-29_D,0.0
NWR-33_D,0.0
NWR-34_D,0.0
NWR-36_D,0.0
NWR-39_D,0.0
NWR-42_D,0.0
NWR-6_D,0.0
NWRC-10_D,0.0
NWRC-11_D,0.0
NWRC-12_D,0.0
NWRC-2_D,0.0
NWRC-7_D,0.0
OF_GPF,2.36
OF_WCS1,8.5
OUT_OCS2_OMID,0.0
OUT_RCS1_OMID,0.0
OUT_STS1_OMID,0.0
OUT_STS2_OMID,0.0
OUT_STS3_OMID,0.0
OUT_STS4_OMID,0.0
OUT_SYS1_OMID,0.0
OUT_SYS2_OMID,0.0
OUT_UTS1_OMID,0.0
Outfallto8MileDrain,0.0
PIP-3_D,0.0
PLEA-4_D,0.0
PL-EFF-2_D,0.0
PS_GPK_D,0.0
RAU-3_D,0.0
RC27001A_D,0.0
REIN-4_D,0.0
RVSDS_CSO_07_(M14),0.87
RVSDS_CSO_08_(M13),0.96
RVSDS_CSO_11_(L42),0.79
RVSDS_CSO_12_(L43),0.0
RVSDS_CSO_13_(L41),0.0
RVSDS_CSO_18_(009),0.0
RVSDS_CSO_18_(L-46),0.0
RVSDS_CSO_39_(U05),0.0
RVSDS_CSO_40_(U03),0.0
RVSDS_CSO_41_(U04),0.0
RVSDS_CSO_42_(U11),0.0
RVSDS_CSO_43_(U09),0.0
RVSDS_CSO_44_(U10),0.0
RVSDS_CSO_45_(U02),0.0
RVSDS_CSO_46_(U01),0.0
RVSDS_CSO_55_(M22),0.0
RVSDS_CSO_56_(M21),0.0
RVSDS_CSO_57_(M25),0.0
RVSDS_CSO_59_(M24),0.0
RVSDS_RTB_DearbornHgts_3,2.63
RVSDS_RTB_Inkster_1,0.41
RVSDS_RTB_Redford_1,2.77
SAX-4_D,0.0
SCHR-4_D,0.0
SFIT0084_D,0.0
SFIT0312_D,0.0
SHAK-3_D,0.0
SMH23425_D,0.0
SMH30810_D,0.0
SMH62452_D,0.0
SOT132001_D,0.0
SOT132006_D,0.0
SOT135001_D,0.0
SOT135002_D,0.0
SOT135003_D,0.0
SOT135004_D,0.0
SOT135005_D,0.0
SOT135006_D,0.0
SOT135014_D,0.0
SOT136003_D,0.0
SOT136004_D,0.0
SOT136005_D,0.0
SOT136006_D,0.0
SOT136007_D,0.0
SOT139005_D,0.0
SOT140003_D,0.0
SOT140004_D,0.0
SOT140006_D,0.0
SOT143001_D,0.0
STS3_OMID_D,0.0
TUSC-4_D,0.0
WILM-4_D,0.0
1795-14,3.41
1795-24,79.5
1795-25,79.5
1795-26,79.5
1795-28,80.81
1795-29,80.81
1795-30,80.92
1795-31,81.01
20001,25.37
20001_D,65.8
20005,70.72
200100,9.53
200200,17.27
200300,12.68
21286_OMID,0.28
23016_OMID,0.41
23116_OMID,0.63
23211_OMID,0.2
23486_OMID,0.16
23555_OMID,0.69
24036_OMID,0.26
24120_OMID,0.31
2701,10.36
2702,4.89
29920,5.6
29930,3.51
29932,0.81
3009,38.72
3010,38.67
4000_OAK,10.02
4010_OAK,0.5
5879,26.0
6011A_OAK,10.99
6011B_OAK,10.95
6013A_OAK,10.77
6013D_OAK,10.24
6040,14.83
7003,32.57
7031A_OAK,11.52
7031B_OAK,11.49
7033A_OAK,11.59
7033D_OAK,11.06
8DR-1,32.44
8DR-24,29.26
8DR-27,30.55
8DR-30,27.43
8DR-35,27.82
8DR-69,25.27
9MD-1,10.67
9MD-1B,21.75
9MD-24-1B,12.02
9MD-24-2,13.74
9MD-27,15.29
9MD-28,15.87
9MD-L1,10.93
9MD-L2,10.57
AcaciaRegChamber,4.99
AcaciaRTB,33.19
AerationBasin,21.48
AP3408,6.43
B1_Chamber,27.81
BC_DblStor,23.76
BC_EastBarrStor,23.69
BelleIsleWetWell,19.85
BirminghamRTB,42.47
BlmfldRegChamber,6.1
BloomfieldRTB,32.98
BonHeurWetWell,2.31
CC_EffluentPt,22.32
CCForebay,21.6
Chamber11,19.44
Chamber11d,69.7
Chamber12,21.75
Chamber12_2,21.57
Chamber25,16.87
Chamber8,8.86
ChapatonBasinDrain,6.04
ChapatonCanal,10.09
ChapatonRTB,20.09
CS-4_Upstream_OMID,6.15
CS-5_Downstream_OMID,2.74
CS-5_Upstream_OMID,3.16
CS-6_Downstream_OMID,4.36
CS-6_Upstream_OMID,4.64
CS-7_Downstream_OMID,2.36
CS-7_Upstream_OMID,2.66
CS-8_Downstream_OMID,1.56
CS-8_Upstream_OMID,2.15
CS-9_Upstream_OMID,3.07
D11,12.63
D11d,9.15
D12,14.44
D13,11.57
D14,10.85
D16,6.78
D20,18.14
D21,9.64
D22,10.19
D24,10.97
D25,9.02
D26,12.35
D27,11.55
D28,10.3
D29,10.74
D3,5.26
D30,14.59
D32,7.14
D34,9.56
D35,9.28
D36,17.82
D37,7.88
D38,14.98
D39,18.23
D40,10.47
D41,18.64
D42,11.5
D44,1.22
D45,8.26
D59,8.98
D6,8.46
D7,11.19
DN106,36.2
DN1593310,2.08
DN1595,1.53
DN1596,0.0
DN200113,0.69
DN200120,1.18
DN200122,0.86
DN200125,0.54
DN200140,0.04
DN200141,1.09
DN200145,0.65
DN200150,1.52
DN20060,14.06
DN20079,159.61
DN200805,0.23
DN200806,1.19
DN200843,1.19
DN200844,1.41
DN200845,2.04
DN200846,1.65
DN200853,0.99
DN200854,0.88
DN200855,0.55
DN200856,1.5
DN200906,3.51
DN200910,3.85
DN200915,3.08
DN200918,2.07
DN200920,0.99
DN200925,0.39
DN2009294,0.51
DN2009300,0.59
DN2009301,0.92
DN200935,0.8
DN2009350,0.51
DN2009351,0.55
DN2009352,1.09
DN2009353,0.63
DN2009354,0.79
DN2009355,0.71
DN2009356,0.8
DN2009357,0.73
DN2009359,1.22
DN201151,1.04
DN201152,0.95
DN201153,1.15
DN201222,0.87
DN201223,0.97
DN201251,1.09
DN201252,1.23
DN201311B,1.28
DN201314B,1.27
DN201485B,1.64
DN201489,0.65
DN201501,1.12
DN201502,0.96
DN201503,1.12
DN201504,0.47
DN201510,0.58
DN201515,1.87
DN201516,3.68
DN201530,0.71
DN201535,0.67
DN201536,3.83
DN201555,0.71
DN201600,3.72
DN201601,2.44
DN201602,1.62
DN201603,1.43
DN201604,1.72
DN201606,1.52
DN201700,1.19
DN201701,5.39
DN201702,5.19
DN201703,5.58
DN201704,2.41
DN201705,1.78
DN201706,8.92
DN201710,0.85
DN201716,16.94
DN201720,18.65
DN201725,12.52
DN201726,1.53
DN201732,8.24
DN201735,10.59
DN201736,5.77
DN201737,8.31
DN201738,8.32
DN201748,14.66
DN201750,18.87
DN201751,0.42
DN201756,12.18
DN201757,7.7
DN201759,9.25
DN201760,17.3
DN201761,15.09
DN201763,4.17
DN201764,10.04
DN201765,6.56
DN201766,16.36
DN201776,5.46
DN201777,8.38
DN201778,6.92
DN201787,4.67
DN201788,8.38
DN201789,17.43
DN201794,6.7
DN201796,7.99
DN201798,8.02
DN201798B,7.99
DN202604,0.47
DN202606,0.93
DN202700,1.0
DN202704,15.02
DN202705,0.85
DN202706,12.79
DN202710,1.15
DN202716,33.42
DN202720,31.33
DN202725,32.92
DN202726,0.96
DN202732,32.46
DN202735,30.67
DN202736,15.08
DN202737,14.96
DN202738,14.75
DN202748,11.26
DN202750,25.52
DN202751,15.91
DN202756,25.4
DN202757,15.53
DN202759,13.71
DN202760,29.38
DN202761,6.41
DN202763,14.2
DN202764,28.47
DN202765,13.42
DN202776,14.43
DN202777,11.88
DN202778,13.24
DN202786,15.48
DN202787,13.81
DN202788,11.46
DN202794,12.14
DN202796,15.71
DN202798,11.76
DN202798B,12.34
DN203100,2.44
DN203101,1.39
DN203110,3.46
DN203111,18.7
DN203150,0.61
DN203151,0.78
DN203160,1.06
DN203161,0.89
DN203171,0.39
DN203211,0.88
DN20322,13.84
DN203220,1.19
DN203300,2.1
DN204200,2.75
DN204300,2.07
DN204301,0.99
DN204303,1.02
DN204350,0.38
DN204351,1.07
DN204353,0.98
DN205100,2.67
DN205200,0.81
DN20533,9.82
DN20535,9.7
DN205350,3.87
DN20570,2.98
DN20618,12.32
DN20623,0.0
DN207100,2.95
DN207251,2.06
DN207261,1.28
DN207361,1.2
DN207370,1.52
DN207371,1.02
DN207380,1.28
DN207381,0.8
DN207430,0.83
DN207431,0.91
DN207451,0.97
DN207461,1.08
DN207471,1.02
DN207480,2.5
DN207500,1.05
DN207501,0.77
DN207550,0.4
DN207551,0.77
DN208401,0.89
DN208403,0.33
DN208631,1.12
DN208632,0.63
DN208633,0.78
DN208651,0.99
DN208653,0.52
DN209450,0.72
DN209451,0.78
DN209992,1.52
DN209993,1.71
DN209995,0.74
DN210997,1.24
DN210998,0.69
DN210999,0.81
DN213060,2.35
DN213070,0.95
DN213080,3.05
DN213110,1.03
DN213120,1.78
DN213130,1.14
DN213140,1.66
DN213143B,1.98
DN213150,3.14
DN213160,3.31
DN213250,1.91
DN213350,1.45
DN213360,2.24
DN213370,2.55
DN214100,0.96
DN214151,1.89
DN214200,2.25
DN214251,1.81
DN214301,1.77
DN214321,1.39
DN214331,0.96
DN214340,2.13
DN214341,1.55
DN214350,1.85
DN214351,0.97
DN214361,0.94
DN214371,1.38
DN214401,1.18
DN214411,1.91
DN214421,1.34
DN214451,1.34
DN214471,1.37
DN214500,1.52
DN214501,1.38
DN214511,1.11
DN214521,1.55
DN214531,1.52
DN214550,2.05
DN214551,0.97
DN214561,1.5
DN214571,1.5
DN214581,1.49
DN214600,0.32
DN214601,0.9
DN214611,1.18
DN214651,0.69
DN214701,2.22
DN214710,0.74
DN214730,0.57
DN214740,0.82
DN214751,1.81
DN214770,0.68
DN214780,2.62
DN214800,2.06
DN214850,1.77
DN214901,1.81
DN214910,2.5
DN216050,1.28
DN216051,0.44
DN217400,0.62
DN217404,0.34
DN217405,0.34
DN217406,1.2
DN217410,1.01
DN217430,0.02
DN217440,0.76
DN217441,0.57
DN217442,0.47
DN217443,0.96
DN217450,7.28
DN217750,0.85
DN217751,1.25
DN217752,6.18
DN217801,0.79
DN217802,1.09
DN217811,0.6
DN217812,1.46
DN217840,0.78
DN217930,0.43
DN217931,0.43
DN217932,0.94
DN217933,1.16
DN217934,1.62
DN217935,1.27
DN221001,1.17
DN221011,0.65
DN221021,0.94
DN221031,0.63
DN221041,1.11
DN221050,2.24
DN221051,0.59
DN224000,0.89
DN224010,0.5
DN224020,1.69
DN224050,3.9
DN224060,0.55
DN224070,1.75
DN224080,1.12
DN224090,1.42
DN224100,0.96
DN224110,3.6
DN225001,19.26
DN227400,0.85
DN227401,0.85
DN227402,0.85
DN227403,0.67
DN227410,0.68
DN227411,0.83
DN227412,0.83
DN227413,0.83
DN227430,0.87
DN227431,0.92
DN227432,0.89
DN227440,0.85
DN227441,0.85
DN227442,0.85
DN227443,0.74
DN227450,15.07
DN227451,0.85
DN227750,0.53
DN227751,0.63
DN227752,7.84
DN227800,0.64
DN227801,0.71
DN227802,0.45
DN227810,0.55
DN227811,0.64
DN227840,0.67
DN227841,0.76
DN227842,0.76
DN227843,11.45
DN227844,10.55
DN227930,0.63
DN227931,0.61
DN227932,10.81
DN227933,10.61
DN227934,7.23
DN227935,10.62
DN23130,2.61
DN231310,2.52
DN231320,3.17
DN231330,1.95
DN231340,2.93
DN231350,1.53
DN231360,3.05
DN231510,0.35
DN231511,0.89
DN231520,0.35
DN231521,0.91
DN231530,1.68
DN231531,1.08
DN231710,1.45
DN231711,1.33
DN231720,0.81
DN231730,1.04
DN231740,0.72
DN231741,1.06
DN233010,1.39
DN233020,1.17
DN233030,1.9
DN233040,1.78
DN233050,1.17
DN233060,0.92
DN233070,1.57
DN233080,1.54
DN240811,0.72
DN240821,1.09
DN240830,2.4
DN240841,0.82
DN240851,1.01
DN240861,1.0
DN240871,1.08
DN240881,0.91
DN242011,1.15
DN242021,1.35
DN242031,1.33
DN243000,3.18
DN243001,1.17
DN243002,0.87
DN243003,0.57
DN243011,0.93
DN243013,0.61
DN243021,0.98
DN243022,0.71
DN243023,0.8
DN243510,0.48
DN243511,1.11
DN243520,0.38
DN243521,1.11
DN243523,1.57
DN243530,1.16
DN243531,1.23
DN243533,0.78
DN243540,0.39
DN243541,1.21
DN243543,0.82
DN244000,0.99
DN244001,1.3
DN244010,1.1
DN244011,0.95
DN244012,0.95
DN244022,1.36
DN244023,1.28
DN244030,1.21
DN244031,1.24
DN244032,0.2
DN244033,0.65
DN244041,1.23
DN245000,0.75
DN245001,1.01
DN245011,0.96
DN245021,0.96
DN245030,1.5
DN245031,1.1
DN245500,1.6
DN245501,1.25
DN245510,1.56
DN245511,1.16
DN245520,1.01
DN245521,1.25
DN245530,0.47
DN245531,1.23
DN245540,0.39
DN245541,1.09
DN251500,2.53
DN251501,0.28
DN251510,2.85
DN251520,2.09
DN251521,0.79
DN261030,0.89
DN261031,1.07
DN270910,2.38
DN270920,2.34
DN271010,2.91
DN271011,1.16
DN271500,2.28
DN271510,1.89
DN271520,1.66
DN271540,2.38
DN271550,2.62
DN271560,2.43
DN271570,2.66
DN271610,0.89
DN271710,2.36
DN271711,0.68
DN271721,1.19
DN271730,0.94
DN271731,0.82
DN271741,1.1
DN273511,1.29
DN273521,1.11
DN275010,2.02
DN275011,0.79
DN275021,0.98
DN275030,0.57
DN275031,0.67
DN275040,0.5
DN275041,0.63
DN275051,1.0
DN275061,0.61
DN275071,0.93
DN275081,1.04
DN275250,1.46
DN275251,1.04
DN275311,1.0
DN275320,1.95
DN275321,0.88
DN275361,1.36
DN275371,1.35
DN275450,0.78
DN275451,1.11
DN275460,1.51
DN275461,0.41
DN275470,0.93
DN275471,1.21
DN275501,1.18
DN275511,1.05
DN276010,1.36
DN276021,0.75
DN276030,0.52
DN276031,0.65
DN281500,1.1
DN281501,0.89
DN281511,0.89
DN281521,0.74
DN281531,0.96
DN281550,0.59
DN281551,0.86
DN284011,1.24
DN284013,0.69
DN284021,0.97
DN284031,0.89
DN284041,0.74
DN284043,0.59
DN286311,1.17
DN286312,0.95
DN286320,0.31
DN286321,1.47
DN286511,1.27
DN286513,0.86
DN286520,1.62
DN286521,0.9
DN286523,0.46
DN286530,0.91
DN286531,0.93
DN286533,0.86
DN296810,0.62
DN296811,3.16
DN296823,1.44
DN296824,0.25
DN296826,1.02
DN296848,0.56
DN296849,2.48
DN296850,0.76
DN296851,1.27
DN297823,0.81
DN297824,1.69
DN297825,0.21
DN297826,1.55
DN31,121.46
DN331210,1.35
DN331420,2.25
DN331430,2.21
DN331440,2.74
DN332010,1.41
DN339330,1.76
DN341511,2.09
DN341521,2.08
DN34250,2.24
DN342510,3.3
DN342520,3.33
DN343210,1.6
DN343211,1.31
DN343221,1.17
DN343240,1.63
DN343241,1.59
DN343251,1.17
DN343260,1.65
DN343261,1.33
DN343331,1.4
DN346511,0.81
DN346521,0.98
DN346531,0.96
DN346541,1.19
DN347510,2.04
DN347511,1.78
DN347521,1.67
DN347531,1.78
DN347541,1.82
DN347710,1.19
DN41,141.07
DN928,0.45
DN929,0.59
DN953011,1.09
DN953020,2.0
DN953021,0.74
DN953511,1.18
DN953521,1.17
DN953531,1.18
DN953541,1.08
DN953551,1.15
DN954011,1.14
DN954021,1.15
DN954031,1.19
DN954211,1.05
DN954221,1.01
DN954231,1.35
DN954241,1.74
DN954511,1.03
DN954521,0.7
DN954531,1.26
DN954541,1.49
DN955011,1.18
DN955020,1.09
DN955021,1.48
DN989,16.68
DNC4_CaptureShafts,36.23
DNC7_TreatmentShaft,123.51
DNC8_TreatmentShaft,142.34
DR02_DS,21.65
DR02_US,22.38
DrainControlChamber,22.05
DSScreen5-16,23.92
EPNE-14,22.53
GPI-16,17.89
GPI-17,18.01
GPS-CookRoadPS,0.85
GPS-CSO-A,0.43
GPS-Regulator-DS,0.54
GPS-Regulator-US,0.62
GWK_205110,18.82
GWK_205195,0.95
GWK_205197,13.54
GWK_205198,12.55
GWK_205199,9.24
GWK_205250,15.66
GWK_205251,4.01
GWK_206060,5.63
GWK_206080,6.57
GWK_206120,5.2
GWK_206140,6.78
GWK_206170,5.84
GWK_206190,6.66
GWK_206241,10.8
GWK_206270,16.7
GWK_207050,6.66
GWK_207053,0.86
GWK_207070,47.26
GWK_4100,30.32
GWK_4110,30.51
GWK_4150,26.26
GWK_82055,30.1
GWK_8206,28.9
GWK_82061,38.52
GWK_82062,27.93
GWK_82063,28.24
GWK_82064,28.57
HarperWoodsDiversionChamber,4.01
HoffmanWetWell,3.51
I375_Monroe,8.05
I75_7Mile,9.09
I75_Cameron,10.18
I75_Canfield,9.01
I75_Carpenter,8.95
I75_Clark,8.03
I75_Dragoon,8.04
I75_Ferry,13.21
I75_Grand,16.34
I75_GrandRiver,9.55
I75_Holbrook,9.51
I75_I375,10.01
I75_Junction,8.03
I75_Nevada,10.68
I75_StateFair,9.51
I75_Waterman,8.03
I75_Wheelock,8.06
I75_Wilkins,9.01
I94_14th,8.52
I94_28th,36.06
I94_Cadieux,8.52
I94_Cadillac,38.07
I94_Central,8.03
I94_Conner,12.19
I94_Dickerson,9.01
I94_Harper,8.52
I94_Hecla,39.54
I94_Howell,8.51
I94_Junction,8.03
I94_M10,8.52
I94_Martin,8.51
I94_Outer,8.55
I94_Seneca,9.02
I94_Whittier,8.52
I94_Wyoming,8.52
InfluentShaft1,47.78
InfluentShaft2,49.28
InfluentShaft3,45.9
InfluentShaft4,51.08
InfluentShaft5,49.84
Input_Dummy_LC026,0.27
Input_Dummy_LC028,1.97
Input_Dummy_LC029,0.57
Input_Dummy_LC033,0.03
Input_Dummy_LC034,0.1
Input_Dummy_LC045,1.87
Input_Dummy_LC049,0.27
Input_Dummy_LC093,0.06
Input_Dummy_LC094,0.07
Input_Dummy_LC105,2.48
Input_Dummy_LC107,0.65
Input_Dummy_LC116,2.22
Input_Dummy_LC120,1.13
Input_Dummy_LC183,0.19
Input_Dummy_LC185,0.11
Input_LC001_San_DearbornHgts,0.03
Input_LC002_San_DearbornHgts,0.04
Input_LC003_San_DearbornHgts_320,0.03
Input_LC003_San_DearbornHgts_3209,0.01
Input_LC003_San_DearbornHgts_323,0.01
Input_LC003_San_DearbornHgts_3239,0.02
Input_LC003_San_DearbornHgts_325,0.01
Input_LC003_San_DearbornHgts_3259,0.04
Input_LC003_San_DearbornHgts_330,0.01
Input_LC003_San_DearbornHgts_3309,0.05
Input_LC003_San_DearbornHgts_333,0.02
Input_LC003_San_DearbornHgts_3339,0.03
Input_LC003_San_DearbornHgts_335,0.02
Input_LC004_Com_DearbornHgts,6.08
Input_LC005_San_DearbornHgts,0.02
Input_LC006_San_DearbornHgts,0.05
Input_LC007_Com_DearbornHgts,9.94
Input_LC008_San_DearbornHgts,0.06
Input_LC009_Com_DearbornHgts,5.73
Input_LC010_Com_DearbornHgts,26.47
Input_LC011_Com_DearbornHgts,40.18
Input_LC012_Com_DearbornHgts,29.58
Input_LC013_Com_DearbornHgts,40.19
Input_LC014_San_DearbornHgts,0.02
Input_LC015_San_DearbornHgts_105,0.01
Input_LC015_San_DearbornHgts_110,0.07
Input_LC015_San_DearbornHgts_125,0.03
Input_LC015_San_DearbornHgts_1259,0.03
Input_LC015_San_DearbornHgts_135,0.03
Input_LC015_San_DearbornHgts_1359,0.03
Input_LC015_San_DearbornHgts_137,0.03
Input_LC015_San_DearbornHgts_140,0.01
Input_LC015_San_DearbornHgts_220,0.01
Input_LC015_San_DearbornHgts_235,0.02
Input_LC015_San_DearbornHgts_238,0.02
Input_LC015_San_DearbornHgts_240,0.02
Input_LC015_San_DearbornHgts_2409,0.02
Input_LC015_San_DearbornHgts_245,0.02
Input_LC015_San_DearbornHgts_2459,0.01
Input_LC015_San_DearbornHgts_250,0.02
Input_LC015_San_DearbornHgts_255,0.02
Input_LC015_San_DearbornHgts_270,0.01
Input_LC015_San_DearbornHgts_273,0.02
Input_LC015_San_DearbornHgts_275,0.02
Input_LC015_San_DearbornHgts_280,0.0
Input_LC015_San_DearbornHgts_285,0.02
Input_LC015_San_DearbornHgts_290,0.01
Input_LC015_San_DearbornHgts_295,0.02
Input_LC015_San_DearbornHgts_405,0.01
Input_LC015_San_DearbornHgts_4059,0.02
Input_LC015_San_DearbornHgts_410,0.01
Input_LC015_San_DearbornHgts_510,0.02
Input_LC015_San_DearbornHgts_515,0.02
Input_LC015_San_DearbornHgts_520,0.02
Input_LC016_Com_DearbornHgts,1.72
Input_LC017_Com_DearbornHgts,1.6
Input_LC018_San_DearbornHgts,0.03
Input_LC019_San_DearbornHgts,0.02
Input_LC020_San_DearbornHgts,0.05
Input_LC021_San_DearbornHgts,0.05
Input_LC022_Com_DearbornHgts,1.33
Input_LC023_Com_DearbornHgts,1.52
Input_LC023_San_Inkster,0.0
Input_LC024_San_DearbornHgts,0.03
Input_LC025_San_DearbornHgts,0.01
Input_LC026_San_GardenCity,0.11
Input_LC026_San_Westland,0.01
Input_LC027_San_GardenCity,0.12
Input_LC027_San_Westland,0.0
Input_LC028_Com_Inkster,3.0
Input_LC028_San_Inkster,0.03
Input_LC028_San_Westland,0.03
Input_LC029_Com_Inkster,2.07
Input_LC029_San_Inkster,0.04
Input_LC030_San_Inkster,0.01
Input_LC031_Com_Inkster,1.55
Input_LC032_San_Inkster,0.05
Input_LC033_San_Inkster,0.03
Input_LC033_San_Westland,0.01
Input_LC034_San_Inkster,0.07
Input_LC034_San_Westland,0.05
Input_LC035_San_Inkster,0.02
Input_LC036_San_Inkster,0.01
Input_LC037_San_Inkster,0.02
Input_LC038_San_Inkster,0.02
Input_LC039_San_Inkster,0.02
Input_LC040_San_Inkster,0.01
Input_LC041_San_Inkster,0.01
Input_LC042_San_Inkster,0.01
Input_LC043_Com_Inkster,1.87
Input_LC044_San_Inkster,0.01
Input_LC045_Com_Inkster,2.0
Input_LC045_Stm_Inkster,2.54
Input_LC046_Com_Inkster,1.65
Input_LC046_San_Inkster,0.05
Input_LC047_San_Inkster,0.01
Input_LC048_Com_Inkster,1.48
Input_LC049_Com_Inkster,1.45
Input_LC049_San_Inkster,0.04
Input_LC050_Com_Inkster,1.43
Input_LC051_San_Inkster,0.02
Input_LC052_Com_DearbornHgts,2.24
Input_LC052_Com_Inkster,2.01
Input_LC052_San_Inkster,0.16
Input_LC053_San_Inkster,0.0
Input_LC054_San_Inkster,0.01
Input_LC055_San_Inkster,0.0
Input_LC056_San_Inkster,0.0
Input_LC057_San_Inkster,0.0
Input_LC058_San_Livonia,0.03
Input_LC059_San_Livonia,0.02
Input_LC060_San_Livonia,0.06
Input_LC061_San_Livonia,0.03
Input_LC062_San_Livonia,0.01
Input_LC063_San_Livonia,0.02
Input_LC064_San_Livonia,0.03
Input_LC065_San_Livonia,0.03
Input_LC066_San_Livonia,0.01
Input_LC067_San_Livonia,0.02
Input_LC068_San_Livonia,0.02
Input_LC069_San_Livonia,0.01
Input_LC070_San_Livonia,0.04
Input_LC071_San_Livonia,0.03
Input_LC072_San_Livonia,0.03
Input_LC073_San_Livonia,0.09
Input_LC074_San_Livonia,0.1
Input_LC074_San_Westland,0.01
Input_LC075_San_Livonia,0.09
Input_LC076_San_Livonia,0.11
Input_LC077_San_Livonia,0.21
Input_LC078_San_Livonia,0.03
Input_LC079_San_Livonia,0.11
Input_LC080_San_Livonia,0.15
Input_LC081_San_Livonia,0.15
Input_LC082_San_Livonia,0.01
Input_LC083_San_Livonia,0.06
Input_LC084_San_Livonia,0.01
Input_LC085_San_Livonia,0.01
Input_LC086_San_Livonia,0.02
Input_LC087_San_Livonia,0.01
Input_LC088_San_Livonia,0.01
Input_LC089_San_Northville,0.02
Input_LC090_San_Northville,0.04
Input_LC091_San_Northville,0.02
Input_LC092_San_Northville,0.03
Input_LC093_San_Northville,0.06
Input_LC093_San_NorthvilleTwp,0.01
Input_LC094_San_Northville,0.07
Input_LC094_San_NorthvilleTwp,0.0
Input_LC095_San_Northville,0.04
Input_LC096_San_Novi_01,0.05
Input_LC096_San_Novi_02,0.03
Input_LC096_San_Novi_03,0.03
Input_LC096_San_Novi_04,0.02
Input_LC096_San_Novi_05,0.02
Input_LC096_San_Novi_06,0.02
Input_LC096_San_Novi_07,0.09
Input_LC096_San_Novi_08,0.02
Input_LC096_San_Novi_09,0.01
Input_LC096_San_Novi_10,0.01
